"","x"
"262",3.40793633870921
"263",4.31162221073887
"264",3.33011871994427
"265",3.09146234303984
"266",3.6399875816255
"267",3.22175513748339
"268",3.23575592411625
"269",3.91191757578902
"270",3.87314181753057
"271",3.0439273508267
"272",3.12839662051051
"273",4.0245166248952
"274",3.15563495304079
"275",3.11186759269127
"276",3.7576789785672
"277",3.49912410556139
"278",3.34121903846838
"279",2.25063591873879
"280",2.70025821122642
"281",4.05773927998405
"282",2.84558900061773
"283",3.00654650940163
"284",3.01947278190845
"285",5
"286",3.71775705858679
"287",4.18244087356064
"288",3.67292239905067
"289",3.5262776359382
"290",4.28776529379989
"291",4.15560200271324
"292",2.68806478096566
"293",3.32190793423076
"294",3.16356584920124
"295",3.05479545387225
"296",4.20402345420338
"297",4.58843891067426
"298",3.44713396818007
"299",3.64548698359035
"300",3.8484976592179
"301",3.50732509341496
"302",3.54092232621926
"303",3.57883775613687
"304",4.50050897847718
"305",4.03747084598688
"306",3.98114264906474
"307",3.38465923312668
"308",4.60096706027247
"309",2.76362556184305
"310",3.76452195723423
"311",3.78242262244791
"312",3.05275818201613
"313",3.57125487886669
"314",2.91761070737754
"315",4.33582411113857
"316",3.58925514359644
"317",2.21618019943324
"318",3.51004824863827
"319",4.30624009596983
"320",3.72893150270044
"321",3.3921509670393
"322",3.59367060996167
"323",3.89124859677869
"324",3.26075615344955
"325",4.11325496228109
"326",4.2263956922099
"327",4.13718824479183
"328",3.44655525782808
"329",3.84476248451283
"330",4.41360532680847
"331",4.47371328596624
"332",2.86531245427009
"333",4.00324381271715
"334",4.19565994602572
"335",2.37255109112429
"336",3.63179910168321
"337",3.38836837849979
"338",3.66063226608793
"339",4.49504622575623
"340",3.02707221629199
"341",4.53109802523784
"342",2.75131509270435
"343",2.47186201725204
"344",4.46003017269815
"345",2.45738536528105
"346",4.12438172551166
"347",2.99016870131895
"348",4.50434676520879
"349",2.9056705556661
"350",3.53783399696252
"351",4.05043113598088
"352",4.02427871717846
"353",3.53946296850525
"354",3.57276542774993
"355",3.34419551940001
"356",3.38033132748271
"357",3.55004639667398
"358",4.22463555847564
"359",3.97232744966531
"360",3.06124729960078
"361",3.13970111662695
"362",4.25167874505947
"363",2.64186275105808
"364",3.35063321094085
"365",3.14510555047529
"366",3.18383031803056
"367",4.35551961730013
"368",3.57635047114869
"369",3.68125292952838
"370",3.13464784168523
"371",3.50333840383631
"372",3.39024538309114
"373",3.83064660971991
"374",2.68077070923995
"375",3.74997049900737
"376",2.78478922574795
"377",4.16658891848902
"378",3.92988829403079
"379",3.64843323724113
"380",3.36997577779554
"381",3.3276354501104
"382",3.52797046775314
"383",3.74372996614749
"384",3.46334265984682
"385",3.36163088701724
"386",3.7693826161027
"387",3.37724705913376
"388",3.9956824244086
"389",4.46155863177491
"390",3.37146920095261
"391",4.53354689180278
"392",2.33822326920162
"393",4.87567955268644
"394",3.87965643612239
"395",4.18558152631221
"396",3.42069378685233
"397",3.83052912622029
"398",2.43256037472152
"399",2.88764727066312
"400",4.0565539569362
"401",3.08323995841982
"402",3.68373189016741
"403",3.04069327339576
"404",4.39495681875783
"405",4.51578010799285
"406",3.91183957328399
"407",4.10407310996825
"408",3.59728086827705
"409",2.5145632220972
"410",3.78741210690855
"411",2.35306566781837
"412",4.47070065578675
"413",3.23868905313701
"414",3.22757626521663
"415",2.76637348608319
"416",3.90139868815024
"417",4.19543007945723
"418",3.51888289732873
"419",3.8360910820654
"420",3.78011450179504
"421",3.47365128035623
"422",3.23855288450934
"423",4.39231682582552
"424",3.07253069284819
"425",3.09714092871651
"426",3.62420230018198
"427",3.64085348195529
"428",3.17130601336278
"429",4.02852025349999
"430",3.87064182775578
"431",4.60510850061538
"432",3.16777163928257
"433",3.77082928043093
"434",3.43643219300859
"435",3.9807945809822
"436",4.03065314747355
"437",4.12392183045463
"438",3.65395618724996
"439",3.48930888856598
"440",2.93345126835291
"441",3.97331086838855
"442",3.00056286167813
"443",3.09275035861678
"444",3.41014403628402
"445",3.18392283860464
"446",2.60785546816904
"447",3.68206956586529
"448",4.54791244853633
"449",3.13826140624966
"450",4.55810580223253
"451",3.82730352983087
"452",4.47092978477256
"453",4.73643857407552
"454",3.84120104220303
"455",3.34583942680306
"456",3.52345959978357
"457",3.56322973292094
"458",4.24957757814613
"459",4.13654850779332
"460",4.01694417593399
"461",4.05382221383159
"462",4.68573263194225
"463",3.95583916048768
"464",3.33114845140993
"465",4.44337658015836
"466",3.29530262597441
"467",3.74097669976146
"468",3.6517026939844
"469",3.18559287843801
"470",3.1630578870774
"471",3.3217771034446
"472",3.70197135101188
"473",4.34320954580298
"474",4.50076558610848
"475",2.55371853636663
"476",4.03887864736638
"477",3.23289912474739
"478",3.13298140526713
"479",3.59292409344029
"480",3.37876814842334
"481",2.99669422565078
"482",3.59124614013839
"483",3.93177506842276
"484",3.05845779340102
"485",3.29704962964791
"486",3.51554477087037
"487",3.06045952267354
"488",2.82271294984632
"489",2.4083004623465
"490",3.6258705130504
"491",4.34543318894902
"492",3.44651972107612
"493",3.23838997074356
"494",3.9806839562833
"495",3.82542358215781
"496",3.07872761610023
"497",4.4118785799472
"498",3.95046407306919
"499",2.97376439969501
"500",3.62522162022642
"501",3.38220538366542
"502",4.29992052548823
"503",3.60211847543209
"504",2.99158391374676
"505",3.31040301760044
"506",2.89827790338524
"507",2.87625495642125
"508",3.82300766155419
"509",3.99786638606483
"510",3.58094824959382
"511",4.09551916488033
"512",2.94825331458103
"513",3.57203057584994
"514",3.73590796377753
"515",3.66233961720397
"516",4.22491670531404
"517",4.18486856705493
"518",3.71834669329608
"519",3.87656623901611
"520",3.94654774239609
"521",2.24197889546156
"522",3.30922270984762
"523",3.70449635089942
"524",4.29353633974222
"525",4.16899863714495
"526",3.16589911919572
"527",3.65894400934825
"528",3.59680591772903
"529",2.93709989352342
"530",2.2928605471455
"531",4.35871684592912
"532",4.48207127850972
"533",3.99319658437675
"534",3.43252266636482
"535",3.4869062525144
"536",4.69906274133984
"537",3.69807610517907
"538",3.43615745890298
"539",3.00132604877864
"540",4.00363841997935
"541",3.55969132425073
"542",2.47515068916533
"543",4.21364381162833
"544",4.40654660339753
"545",3.78611683159864
"546",3.68409040165277
"547",4.16021176439466
"548",3.55782325407861
"549",4.26195058246431
"550",3.06763624597521
"551",3.17210932565204
"552",2.00157018930686
"553",3.90995843461792
"554",3.71882151979795
"555",3.98974279369863
"556",3.68531449237843
"557",4.03882040901249
"558",3.07092251391667
"559",4.25187905602067
"560",3.43894277131827
"561",3.75073893098243
"562",3.59745897236104
"563",3.129678673866
"564",2.46078957292046
"565",3.62115009315615
"566",2.45706999943708
"567",2.86577404286845
"568",2.83289576100134
"569",2.95544358623712
"570",3.63825808097911
"571",3.38498490949823
"572",3.6385792072641
"573",3.96927670502487
"574",3.34573780121342
"575",3.99684985043855
"576",4.27356426236191
"577",3.29799835010743
"578",2.97647839761988
"579",3.46914342165292
"580",4.15631420841864
"581",3.78891881734951
"582",3.67075476121585
"583",3.72662843132241
"584",3.51137885842691
"585",2.93464885025348
"586",3.84045405270273
"587",4.3568940254172
"588",3.3457542719602
"589",3.7464291785387
"590",3.99228970986155
"591",4.46125383886456
"592",4.11392895438437
"593",2.67986467111678
"594",4.47759934528433
"595",3.94691863178586
"596",3.669397480072
"597",4.34062709344115
"598",3.46558424271192
"599",3.82547824448989
"600",3.72409930180129
"601",3.69439015852598
"602",3.40384097519374
"603",4.21819654731417
"604",3.47017126389123
"605",3.18169706327225
"606",3.2595620901338
"607",3.39281345541416
"608",3.73174926460994
"609",3.66223268660934
"610",3.22042282464782
"611",3.06115372723484
"612",2.74641167478808
"613",3.20742470039439
"614",3.52699305748566
"615",3.3601889654059
"616",2.71033912649589
"617",2.93049128194398
"618",2.72784425608386
"619",2.87087515172937
"620",4.29291711803643
"621",4.11046980805505
"622",4.79935860555306
"623",4.24099684540098
"624",4.17377095055439
"625",3.52633728934022
"626",3.90354007847857
"627",3.3221192659174
"628",3.3456499401383
"629",3.93001688804079
"630",3.59092687766262
"631",2.36537347433781
"632",4.27811262834019
"633",3.94689663234212
"634",4.71205553342516
"635",2.71948392941813
"636",2.90789160365518
"637",3.38114500804889
"638",3.64067753995382
"639",3.72516263164322
"640",3.50617025499981
"641",3.7909590171866
"642",3.89090138807089
"643",2.93108750586981
"644",4.35727189167019
"645",3.34674612467929
"646",4.06237384810664
"647",3.8557165536447
"648",3.85685890837859
"649",3.59617861480412
"650",3.83185060394899
"651",4.52266206307207
"652",3.83047593667891
"653",4.65312792557324
"654",3.5621038952076
"655",2.98145864475931
"656",3.83499189580525
"657",3.02628089155977
"658",4.11866609204304
"659",3.26499554727156
"660",3.59427645335156
"661",3.79321124433368
"662",3.71848013020129
"663",2.62683377021561
"664",4.78679814912445
"665",3.24258508284503
"666",4.44505262996993
"667",3.8229389359768
"668",3.01092078650592
"669",2.86289645301828
"670",3.73873334603247
"671",3.80626846601879
"672",3.80912848004624
"673",3.14730916387466
"674",4.74891996007014
"675",4.19138132711923
"676",4.54725498751986
"677",3.40815902093963
"678",3.29468287417542
"679",4.37761727836849
"680",1.76679701673652
"681",3.57751215110076
"682",3.68392785411278
"683",4.19126406622325
"684",4.15158783047509
"685",2.54967233756668
"686",4.2696460885678
"687",3.71745449016378
"688",3.64734638611424
"689",3.55643052425662
"690",3.70996431816886
"691",3.80158933278636
"692",2.46127443880663
"693",3.07537338547837
"694",4.60743253913189
"695",4.65232908686695
"696",3.35178703875742
"697",3.1978596063782
"698",2.84343526089755
"699",4.06686665055218
"700",3.11266179150967
"701",3.42297313882825
"702",2.7642085286193
"703",3.34288815824386
"704",3.22377758017537
"705",2.69824539683846
"706",3.64280139061021
"707",4.35182435542177
"708",3.12228756034078
"709",3.66607140658901
"710",3.23445467467683
"711",3.37505782861874
"712",2.25358825746532
"713",4.46240426762603
"714",3.66526126573898
"715",3.26405145391737
"716",3.51648795991279
"717",2.98608327055071
"718",4.37149835053464
"719",4.11357739286046
"720",4.44165849323918
"721",4.11177116442112
"722",4.2949608550553
"723",3.95219298592523
"724",2.98016766190717
"725",3.10696302829173
"726",3.79097298361435
"727",2.59470461116374
"728",3.84577983981739
"729",3.31834368006807
"730",3.37166878764264
"731",3.79652465188451
"732",3.79831315358164
"733",4.21276417928136
"734",2.87436416292479
"735",4.38396053581322
"736",3.85369501938084
"737",2.89532990058188
"738",3.43398297923022
"739",2.74107306544027
"740",3.9662883219045
"741",3.76518177379863
"742",3.47589389788484
"743",4.12545072922843
"744",4.64505987474233
"745",2.62916116065003
"746",3.4423585330253
"747",3.69036919898348
"748",3.87448651778734
"749",3.60781139104714
"750",4.36933156783503
"751",3.43619341128733
"752",3.52492538135572
"753",3.66873024304089
"754",3.19734438804936
"755",3.28430979728032
"756",3.93547567985738
"757",3.21788259928866
"758",4.53102830217406
"759",3.83636163304817
"760",4.29096412254602
"761",3.34676726616547
"762",3.16378283568944
"763",2.92852960293376
"764",3.79155554745208
"765",3.860886825791
"766",4.04630863335198
"767",3.30695613215646
"768",2.76254445766041
"769",3.26542571265005
"770",4.39896872044289
"771",3.49946239045091
"772",4.18182511804537
"773",2.74969554038262
"774",3.64883727013061
"775",3.42661041022849
"776",3.58464596503669
"777",2.99224690702988
"778",3.48585194492481
"779",3.63190495364029
"780",2.61733448735629
"781",3.0483097028475
"782",3.13616047286094
"783",4.01013118912291
"784",3.63875776493267
"785",3.7035937072916
"786",3.86748461207303
"787",4.07650648056182
"788",4.26832642722147
"789",3.72869215455183
"790",3.54749157193165
"791",2.68161643863227
"792",4.49811205484194
"793",3.21061597173323
"794",2.6490014396829
"795",3.63758029637046
"796",3.78145812281839
"797",3.47073990803574
"798",4.39471253817168
"799",3.57341823549031
"800",4.33075777693394
"801",3.68225671102826
"802",3.08649989332194
"803",3.9796654567371
"804",4.32589188236834
"805",3.6212845972635
"806",3.89784625169426
"807",3.926463640304
"808",3.29787127507628
"809",4.28610028307974
"810",3.58623921847835
"811",3.02176613258837
"812",4.40298348901669
"813",3.80274170893485
"814",3.19162410022726
"815",3.97576554221973
"816",3.95447937585761
"817",4.19770865909787
"818",4.24597958591035
"819",4.03834540119645
"820",2.48265841438994
"821",4.52137646703658
"822",3.61485816008049
"823",2.993484304224
"824",3.86445097606922
"825",3.98993138197106
"826",4.35536014955371
"827",3.66456590018399
"828",4.20419032441465
"829",4.68252449570244
"830",2.67029085064376
"831",2.95033970986219
"832",4.19651000228072
"833",3.6851905260315
"834",3.66273753193015
"835",4.07936843130658
"836",4.28851112789055
"837",3.30456741382679
"838",3.42405007758069
"839",3.20300362134589
"840",3.76837171915881
"841",3.56973221455678
"842",3.35612416338522
"843",3.68560102945191
"844",4.17870446353991
"845",3.54697350145265
"846",3.7974971282461
"847",3.11200849501207
"848",4.11236334202436
"849",2.53707772709802
"850",4.19249356642085
"851",4.17149680493612
"852",3.77850883651574
"853",2.64063266404153
"854",3.23844855953618
"855",3.48931241880807
"856",3.13280868746746
"857",3.25400286376292
"858",3.91728491320176
"859",4.11383917938378
"860",3.04505986220001
"861",4.18803171567531
"862",3.97643886515879
"863",3.68823468673424
"864",4.32906746728541
"865",4.88067360482496
"866",4.26100313430416
"867",4.79025524402555
"868",3.85833084160541
"869",3.09012855142946
"870",3.99953639780648
"871",4.13188585267497
"872",3.44428351795104
"873",3.698031561105
"874",3.06158120611531
"875",3.51078102428688
"876",3.79903784855367
"877",3.5787676465842
"878",3.40028542775026
"879",3.903184888013
"880",3.76495759366953
"881",4.21973802701418
"882",3.11130739265511
"883",2.87466089934401
"884",2.69971604525778
"885",4.1636246346623
"886",3.08861556838584
"887",3.87507332173836
"888",3.31011934288521
"889",4.2843227113188
"890",3.8210479228501
"891",4.00755585727189
"892",3.5472286988217
"893",3.45881887855213
"894",3.06677702731011
"895",3.27131379720288
"896",4.02299401141879
"897",4.01711231769762
"898",4.1552571930217
"899",3.24804903507331
"900",4.02039735327257
"901",2.64616078493551
"902",3.59571221656843
"903",4.26637688866577
"904",3.22600229137894
"905",3.45976545045096
"906",4.18407102639361
"907",4.65607742860398
"908",3.8573656997751
"909",3.8588933063821
"910",3.64334309985888
"911",2.87911234038749
"912",3.19469482592759
"913",3.64505194990122
"914",4.04035301230108
"915",3.71667452234331
"916",4.76304224548737
"917",3.65325828741418
"918",2.04972806769354
"919",4.13777350079068
"920",3.98991368026388
"921",3.78965887542206
"922",3.73108234956487
"923",4.17609803613117
"924",3.65878913713253
"925",3.7876950129196
"926",2.24698898696662
"927",4.39840078436774
"928",3.87788094872989
"929",3.78653694988258
"930",3.35535409255
"931",2.82917853191566
"932",2.67064003696012
"933",3.77449002420368
"934",3.8213139471446
"935",3.5124801486957
"936",3.82559805755924
"937",4.28412339864827
"938",3.7118411413131
"939",3.89376697743862
"940",3.88105025703154
"941",3.79456571818941
"942",3.89114867159454
"943",2.866797060522
"944",4.32778407555794
"945",3.58062428806025
"946",2.15607260204901
"947",3.87642261816588
"948",2.8068569233145
"949",3.66671700407886
"950",2.99942467145443
"951",3.81666699876556
"952",4.27258631583091
"953",3.09681360660226
"954",2.418097475959
"955",3.83965515200902
"956",4.36682690721395
"957",4.57321471585438
"958",2.74251579136422
"959",3.84920682607102
"960",3.34948539021365
"961",4.82657584298988
"962",3.23389929737469
"963",3.76605026968147
"964",3.67739869069565
"965",4.10271995428527
"966",3.11205911443497
"967",3.46545694214505
"968",3.16933874762866
"969",3.51836918437591
"970",3.85274271400182
"971",3.44110504983243
"972",2.52648377611621
"973",3.50744728408717
"974",3.7604316673507
"975",3.62060314431809
"976",4.09761181360606
"977",1.97364612754181
"978",2.87630722752895
"979",2.36617078646322
"980",3.34357763431496
"981",2.85127393210391
"982",3.86340929456633
"983",3.83653128451658
"984",2.98845871948372
"985",2.57454594989967
"986",3.94003425987621
"987",4.19131438533933
"988",3.22294156658066
"989",3.09340407863124
"990",3.37773644438288
"991",2.93472371263298
"992",3.55834726510555
"993",3.76606151825486
"994",3.77940075316342
"995",3.78081613532017
"996",4.38003640994284
"997",3.64109225801671
"998",3.24113729269995
"999",3.65232649330837
"1000",4.2830101577346
"1001",3.8504563631331
"1002",4.36062573768903
"1003",4.78992788725172
"1004",4.47325642254469
"1005",3.9103683343931
"1006",4.1479267946921
"1007",4.49520876684003
"1008",3.68678399965129
"1009",4.51443378501815
"1010",3.54441929292063
"1011",4.55682690109785
"1012",3.42213878518895
"1013",4.22380614370543
"1014",4.03286050866465
"1015",3.1928327827217
"1016",4.27187103477549
"1017",3.10512490313965
"1018",3.69004583273523
"1019",4.05481963491282
"1020",3.13229062595702
"1021",3.03351861931153
"1022",3.28905377969903
"1023",3.1498232521499
"1024",3.47073174829594
"1025",3.86856929009462
"1026",3.45853697297189
"1027",2.57775597150278
"1028",3.44440499864556
"1029",3.78838028215623
"1030",4.3481314987148
"1031",3.71150067194985
"1032",4.26248777820255
"1033",3.20535207818415
"1034",3.98622323881205
"1035",2.54214174554058
"1036",4.07203360653849
"1037",3.77605582665248
"1038",3.98244120975275
"1039",3.58613862410968
"1040",3.23788602251983
"1041",3.40522954540411
"1042",4.79378694534172
"1043",3.78787581124439
"1044",4.17977863770796
"1045",4.12386335522035
"1046",3.6954083885983
"1047",2.20109509393859
"1048",2.65273281616415
"1049",3.5490191645984
"1050",3.34316738064911
"1051",2.79862335363319
"1052",3.42784775551661
"1053",3.9603723951505
"1054",3.32832429989551
"1055",2.43733171218847
"1056",4.06326595946224
"1057",4.48656636099222
"1058",4.97523972146632
"1059",4.4865395258513
"1060",3.46059499428698
"1061",4.20526795548946
"1062",4.35563173656696
"1063",3.16178704550366
"1064",4.11062838925529
"1065",4.84964023697451
"1066",4.57599538692844
"1067",3.67423413634887
"1068",3.83895333980553
"1069",3.4982009625815
"1070",3.89792446028785
"1071",3.65079707246775
"1072",3.62864462651753
"1073",2.96287589511131
"1074",4.28051069449675
"1075",3.4972101071147
"1076",3.89726407869605
"1077",3.33379419802636
"1078",3.08754130157247
"1079",4.10073152333765
"1080",2.58911699743873
"1081",4.57342593556566
"1082",4.14929621139613
"1083",3.62560660139977
"1084",3.44206014769217
"1085",3.84130931874415
"1086",2.84969594583348
"1087",3.94592304432089
"1088",4.67695605658442
"1089",4.6237187635479
"1090",3.31548069496987
"1091",4.03985107539061
"1092",3.34381090124687
"1093",3.60107894220777
"1094",3.13262185901316
"1095",3.43513374238103
"1096",3.28081399735814
"1097",4.3009043266729
"1098",3.02179440175441
"1099",3.86297793586903
"1100",3.89989437520115
"1101",4.04632887874134
"1102",3.17826327061742
"1103",2.96781878132031
"1104",4.85841859764798
"1105",4.20669726517808
"1106",3.68812939734166
"1107",3.39702180163304
"1108",3.37616396678674
"1109",4.47019901031778
"1110",3.66895262677282
"1111",3.27394679473419
"1112",3.65643574115795
"1113",3.59241222603128
"1114",3.86826412153293
"1115",4.08557388549503
"1116",4.15354625244833
"1117",3.75615430679141
"1118",4.36759635817579
"1119",3.93966647419067
"1120",3.95355932675872
"1121",4.23702458667901
"1122",3.6590437445706
"1123",3.63918043064687
"1124",3.8298067007608
"1125",3.98294125974922
"1126",2.87374275155808
"1127",3.52967299142594
"1128",4.6232706394154
"1129",3.05286948001168
"1130",4.18358672544017
"1131",2.93620236092422
"1132",3.28036553251585
"1133",3.23727335434585
"1134",4.14110464886911
"1135",3.70368991888391
"1136",3.04161581111788
"1137",4.22956251549589
"1138",4.13576163131713
"1139",3.73565902438263
"1140",4.35703148173201
"1141",4.32406505567337
"1142",4.56059089711255
"1143",3.51194612194483
"1144",4.45663428015735
"1145",2.64786543273627
"1146",3.83620445153166
"1147",2.10704368872534
"1148",3.99644866879363
"1149",4.78451613392065
"1150",2.54502390405681
"1151",3.68697290246857
"1152",4.04417683818574
"1153",3.45596616541785
"1154",3.72505030070462
"1155",4.18906603833229
"1156",3.30957252177499
"1157",3.83862228740203
"1158",3.20036725179413
"1159",2.2878352869301
"1160",3.84376605212898
"1161",3.9516946872135
"1162",2.84110307702569
"1163",4.31718532666067
"1164",3.72845096570675
"1165",3.84057662120277
"1166",4.09156998715792
"1167",2.63607018382155
"1168",3.06995025757763
"1169",5
"1170",2.95023582486824
"1171",3.09373574169528
"1172",4.55867239028439
"1173",4.39372029836105
"1174",3.07398172962748
"1175",4.62121945951983
"1176",4.80966620387889
"1177",3.2794627452684
"1178",3.54650384897357
"1179",2.59745521598931
"1180",3.09913552990306
"1181",4.11601260166923
"1182",3.62367454572353
"1183",2.75384662350493
"1184",3.50501045349012
"1185",4.86223586889308
"1186",3.84413260580964
"1187",3.1829368039423
"1188",1.28263144777631
"1189",3.53474713479882
"1190",4.54894234571669
"1191",3.31616725157253
"1192",3.60580999855423
"1193",3.52237143432317
"1194",3.90781752154211
"1195",3.95442336205248
"1196",2.57372368731483
"1197",1.77592181078138
"1198",3.55365901675771
"1199",4.39427634821597
"1200",4.13866590193465
"1201",3.06571657079889
"1202",3.54748499199543
"1203",3.5247141741178
"1204",2.94601202620977
"1205",3.34116121581644
"1206",2.64861619815923
"1207",3.97339086778436
"1208",2.7455467897102
"1209",4.10923012217464
"1210",4.0356053643873
"1211",3.99822339345824
"1212",4.35346957306036
"1213",3.30977878456548
"1214",3.53628029364303
"1215",3.91537934936729
"1216",4.00344747898321
"1217",3.55248266059966
"1218",2.85094448303075
"1219",3.7126330865937
"1220",4.51405370782035
"1221",3.5643354406922
"1222",2.90122623551741
"1223",2.98993730243334
"1224",4.02234570917925
"1225",3.42569805480313
"1226",3.81383140074392
"1227",3.90586760729645
"1228",2.86139743822823
"1229",3.79050554962421
"1230",3.76212020080314
"1231",3.32741118970578
"1232",3.27599490090154
"1233",3.20918660176027
"1234",3.63498106337463
"1235",3.50790539574445
"1236",4.61698429189765
"1237",3.71200069858223
"1238",3.69973572610086
"1239",4.06480622519697
"1240",3.16813561937951
"1241",4.74877654954649
"1242",3.37454752833201
"1243",3.84598548377796
"1244",4.33791398586331
"1245",3.70288920426458
"1246",3.54797621801003
"1247",3.39945649655194
"1248",4.64289660689353
"1249",3.61014215084817
"1250",3.92997182247274
"1251",3.22373266713895
"1252",4.22640387806593
